Date,Gilt1yspot,Gilt1y,Gilt2y,Gilt3y,Gilt4y,Gilt5y,Gilt5y5y
20060621,-0.013203938000000193,-0.008451886000000464,-0.004794408999999611,-0.0017161430000003364,0.0014149589999998824,0.003539832000000409,0.003843631999999708
20060719,0.005502429999999947,-0.01167924900000017,-0.03042350299999974,-0.029595374999999535,-0.029297464999999967,-0.030391625000000033,-0.0339341580000001
20060816,-0.026967263999999602,-0.05734090499999933,-0.06602025099999942,-0.056225612000000424,-0.04459717799999918,-0.03165525999999996,-0.004809002000000007
20060920,-0.002778893999999532,0.00041701199999977234,-0.010368210000000211,-0.01745712699999924,-0.02001319099999943,-0.021071190999999878,-0.02207864800000081
20061018,0.000795482000000014,0.0030125289999993754,0.01327358500000031,0.01597330099999983,0.017759245999998896,0.01952945199999956,0.020143398999999285
20061122,-0.007241238000000649,0.000734431999999785,0.009281169999999506,0.007512718999999279,0.005711208000000134,0.005001744999999502,0.005836374000000255
20061220,0.006845544000000814,0.00493086300000023,-0.006967873999999874,-0.014807086000000247,-0.02169152099999927,-0.02835620200000033,-0.03779473799999966
20070124,-0.05549748600000015,-0.046589462000000914,-0.00911317200000017,0.01391176999999999,0.028224381999999437,0.03626937700000088,0.037874570000000496
20070221,-0.01777898000000011,-0.02168430499999996,-0.016191193999999243,-0.018982286999999154,-0.022848580999999868,-0.026140881999999976,-0.029559224999999856
20070321,-0.006251366999999952,-0.013362520000000266,-0.0021921049999997777,0.002012734000000016,0.002564997999999541,0.0018346260000008385,-0.0004526889999993955
20070418,-0.02182103900000154,-0.038104092999999395,-0.04653467799999955,-0.05017560300000046,-0.05076724599999949,-0.04966290100000048,-0.045878480999999915
20070523,0.04132145899999973,0.06580156999999964,0.07023022700000059,0.0649226900000004,0.05949432099999985,0.05411008899999903,0.04356906599999988
20070620,0.040512336000000815,0.036582193000000096,0.04628381400000059,0.04227148700000072,0.03646624800000087,0.03129283700000052,0.024184136000000578
20070718,-0.015565551999999983,-0.032538803999998756,-0.06854750399999965,-0.07864623700000095,-0.08420450100000032,-0.08703091400000051,-0.08264329300000028
20070815,-0.05002800200000035,-0.07796717199999925,-0.06484666299999997,-0.05546669200000043,-0.0469832969999997,-0.039500056000000505,-0.030040607999999303
20070919,-0.02232927399999962,-0.01979668099999987,-0.0007208859999998651,0.025501945000001136,0.049202261999999664,0.06796216600000005,0.08166234000000028
20071017,-0.0384618080000001,-0.04799167700000062,-0.05043943999999989,-0.049520928999999825,-0.0462114739999997,-0.04244230800000004,-0.036485057000000154
20071121,-0.030955581999999815,-0.10699826799999901,-0.10207670099999966,-0.06729946300000034,-0.04818755600000024,-0.040208853999999405,-0.03801916799999994
20071219,-0.07414629700000042,-0.08334941800000006,-0.07845728599999902,-0.07382581400000099,-0.06793700299999994,-0.06316318799999898,-0.05541421700000004
20080123,-0.010745516000000066,-0.09608020699999953,-0.10824807999999964,-0.08996559599999987,-0.08001722799999911,-0.07572659599999998,-0.07160624700000096
20080220,0.008731077999999393,0.009433385999999544,0.008908546999999878,0.026665873000000673,0.04465306600000041,0.05764341699999953,0.06042295899999939
20080319,-0.02360222200000006,-0.060584819000000234,-0.07227738899999947,-0.058861734999999804,-0.05425981900000121,-0.055789265000000476,-0.04148457800000038
20080423,0.00193143799999973,-0.007974935000000016,-0.0054104249999999965,-0.01449277800000015,-0.023213336999999612,-0.03055457600000011,-0.04071336800000047
20080521,0.038196982000000546,0.07502373999999978,0.09332894300000039,0.0942126709999993,0.09451490699999976,0.0932558229999998,0.07727162500000073
20080618,-0.0015139519999998186,0.012597696000000269,0.018345904000000246,0.011682588000000216,0.004707323000000763,-0.0017324439999999441,-0.014843321999999937
20080723,0.05246027800000075,0.06841276999999923,0.06073355799999991,0.05461915700000031,0.050222297999999554,0.04588622399999931,0.030130068000000065
20080820,0.0032990440000002508,-0.005544740000000381,-0.0196721369999997,-0.02619592599999976,-0.03289019699999951,-0.037687828000000145,-0.03210999900000022
20080917,-0.009899542000000316,-0.0245164830000002,0.012362070000000003,0.023970465999999746,0.011952172999999178,-0.007539110999999821,-0.038807978000000354
20081022,-0.22456342100000004,-0.31334030099999977,-0.2418368649999998,-0.16861157000000038,-0.11850062099999992,-0.08403743600000002,-0.04887304199999942
20081119,0.019453825000000036,0.07739966599999981,0.04713141100000007,-0.01425217099999987,-0.06415262599999938,-0.09736752199999987,-0.09754405100000074
20081217,-0.16068509500000006,-0.20042262199999983,-0.18493263599999965,-0.1651546810000002,-0.16202472100000032,-0.16410429100000012,-0.15693669899999918
20090121,-0.11902351600000016,-0.11993885199999998,-0.08439393799999984,-0.06899494100000014,-0.0653950159999992,-0.06474727300000005,-0.04603659799999971
20090218,0.08712059299999997,0.15875927599999984,0.11484996699999961,0.019731458000000313,-0.05678294100000025,-0.11023400599999977,-0.11920929199999986
20090318,-0.01846622500000006,-0.013869066999999902,0.03563202199999971,0.06613571099999938,0.0775556979999994,0.07495550900000048,0.04585294899999992
20090422,-0.02199029500000005,-0.018675968000000154,0.06567590999999995,0.13310052400000005,0.18877299199999964,0.23007014400000037,0.2292026879999991
20090520,0.01943141699999995,0.04612733700000016,0.07739477999999966,0.09687241600000052,0.1112759969999999,0.11559560800000046,0.09785894200000023
20090617,-0.046599747999999996,-0.11654656299999977,-0.11412212199999949,-0.0939464000000001,-0.09331957499999977,-0.10430454800000044,-0.12866042799999988
20090722,0.004503471000000148,0.015010238999999759,0.041361305000000126,0.07836989000000028,0.1071071150000007,0.11638482000000039,0.07588086900000057
20090819,-0.05750144199999996,-0.12596559699999976,-0.1549803040000004,-0.1444589229999993,-0.11636147099999983,-0.08262871899999968,-0.02475376000000029
20090923,0.009008574000000102,0.0008272170000001022,-0.005333011999999915,-0.01118566899999962,-0.020377196000000097,-0.029249102000000526,-0.03338297300000015
20091021,0.10435424299999996,0.2025027549999998,0.2145889720000005,0.18682786399999962,0.16522126700000017,0.1495511890000003,0.12825682699999952
20091118,-0.02005206599999998,-0.0010891209999999152,-0.002432545999999647,0.006780201999999846,0.019568365000000032,0.028957526000000122,0.029148657000000355
20091223,0.03416235200000006,0.08410886100000026,0.1118972730000003,0.10131824300000014,0.08888853400000052,0.07882263800000011,0.06538828000000141
20100120,0.005574715999999924,0.012653481999999938,0.011681945999999499,-0.004035422000000288,-0.018422706000000844,-0.02898562699999996,-0.02154445700000096
20100217,0.0004720109999999389,-0.008326349999999927,-0.0075161400000003376,-0.010029535000000145,-0.011600632000000388,-0.011458582999999578,-0.0011845030000010581
20100317,0.013548722999999874,0.02127567099999994,0.012507342000000143,-0.00011389100000025465,-0.013847897999999859,-0.02717761899999971,-0.045308119000000424
20100421,0.028099590999999924,0.0557369969999999,0.041941398000000074,0.011496112999999308,-0.012086591000000091,-0.02624500900000104,-0.026582256999999387
20100519,-0.008583436999999972,-0.039434624999999945,-0.09829526400000033,-0.11964869399999944,-0.12217088199999981,-0.11612033000000022,-0.09443928599999918
20100623,0.00637866499999995,-0.011529067000000004,-0.027882827999999638,-0.019260348000000427,-0.016968171999999893,-0.02062921600000056,-0.02601532599999956
20100721,0.003573927999999893,0.006542559000000003,0.003956407000000217,-0.0004751380000000971,-0.0050987799999999694,-0.0093373519999993,-0.0050885529999993295
20100818,-0.017260340999999957,-0.019847712000000017,-0.024546296000000023,-0.03157315300000052,-0.03853506199999979,-0.044133682999999646,-0.04031467600000038
20100922,-0.03401015900000004,-0.07880867999999996,-0.14239714599999997,-0.16584369399999987,-0.17558255700000025,-0.1783418929999998,-0.1718125980000007
20101020,-0.01776562599999998,-0.051492238999999995,-0.08693942100000007,-0.07354760300000018,-0.046228873000000004,-0.0155587460000004,0.030742592999999374
20101117,-0.019211670000000014,-0.03261420000000004,-0.03302385700000032,-0.029286581999999672,-0.029581078000000538,-0.030081045999999834,-0.030390385000000464
20101222,0.007328185000000098,0.027707857999999863,0.03553439400000036,0.027544642000000064,0.014324570000000314,0.000332760000000043,-0.01899219599999924
20110126,0.04343210799999997,0.09101382799999991,0.10114214400000021,0.08514895899999964,0.06902016999999994,0.05453858999999994,0.03076721599999921
20110223,0.02543479000000004,0.039300057999999805,0.024372644999999693,0.006702945000000238,-0.008605083000000402,-0.020848856999999832,-0.030896009000000113
20110323,-0.012247061999999809,-0.005682570000000053,-0.021752814000000065,-0.03666418800000004,-0.05289961500000029,-0.0668099849999999,-0.07326669399999997
20110420,0.0004584990000000566,0.00588764399999997,0.02029633399999975,0.02589138400000035,0.025283565999999702,0.022161464999999936,0.013208453999999925
20110518,0.015176307000000056,0.03491283200000006,0.028596425000000147,0.01691191099999978,0.0049792180000003405,-0.0032811040000000347,-0.0010118699999992486
20110622,-0.033513864000000004,-0.06016902800000001,-0.06508445099999993,-0.06048697299999972,-0.04978038300000032,-0.03670187700000005,-0.010872712000000284
20110720,0.009466353999999955,0.015361256999999906,0.025352442000000197,0.02529868699999982,0.025837039999999867,0.027227534999999747,0.026866784000000088
20110817,-0.02918746399999994,-0.060618846000000004,-0.09898190500000004,-0.11078785499999988,-0.117050871,-0.12189961599999988,-0.13508365100000042
20110921,-0.00531674400000004,-0.0025490440000000003,0.01612161599999995,0.023950877000000093,0.0243247219999998,0.02133099999999999,0.022214970999999917
20111019,0.003906885999999998,0.014957362000000085,0.037925031,0.04044599599999987,0.03627928399999991,0.03449834800000007,0.042881857999999884
20111123,0.0024318810000000246,0.0008485320000000129,0.0028585629999999806,-0.0033373369999998292,-0.0149793760000001,-0.027690386000000178,-0.051204762999999875
20111221,-0.008519212000000054,-0.011057218000000008,-0.021344044000000006,-0.03403631200000001,-0.05065617999999983,-0.06763889100000009,-0.08132381000000022
20120125,-0.005711539000000099,-0.034532383,-0.04130887999999999,-0.03098666700000008,-0.021082180999999922,-0.015413231000000138,-0.0193061680000004
20120222,0.00525724700000002,-0.04771778099999996,-0.057564139999999986,-0.07346015000000006,-0.08777967900000005,-0.09611299700000053,-0.0920243700000003
20120321,0.004046920000000009,0.01825989699999997,-0.0021622920000000656,-0.028061266000000362,-0.049147801999999796,-0.06495591900000042,-0.0815455049999998
20120418,0.0018037699999999823,0.034957148999999965,0.08264951400000009,0.08454237599999992,0.06863598000000004,0.047326786000000176,0.010746182999999743
20120523,-0.02053079999999996,-0.033704474999999984,-0.07344468000000004,-0.10172361499999993,-0.12070249899999985,-0.13201582099999998,-0.12702759200000013
20120620,0.02505434399999995,0.072735696,0.09390004499999999,0.07074630699999995,0.05157024599999982,0.040916066999999945,0.0402115089999997
20120718,-0.035250212999999975,-0.051670772,-0.06732275300000001,-0.06391988300000007,-0.05000351599999986,-0.031612981000000095,-0.003737363000000382
20120815,0.012705825000000004,0.044084214,0.07063196999999999,0.07508455599999986,0.08288521300000018,0.09271709599999989,0.10429778200000017
20120919,0.0033989979999999864,0.002584881000000011,-0.02252851499999997,-0.039958954000000046,-0.04967825299999973,-0.05413474500000004,-0.04903617500000035
20121017,-0.00157300199999999,0.016010364,0.08670647999999997,0.12199247099999988,0.13380051599999998,0.1325788819999998,0.11498269600000022
20121121,0.006170516000000015,0.007081602999999992,0.004638224000000024,0.00376726000000005,0.00474540400000012,0.006229915999999891,0.004308902000000003
20121219,0.004798082000000037,0.0004930160000000128,0.006633496999999933,0.01830926899999996,0.026455475999999978,0.029474132000000264,0.01324521600000006
20130123,-0.022484110999999973,-0.050631921000000024,-0.046188546,-0.034679176999999894,-0.02568559299999995,-0.020685031000000187,-0.02074469199999962
20130220,-0.02304108200000002,-0.039194851,-0.05467012700000007,-0.029532905999999803,0.0076498990000000155,0.04266060000000005,0.06857829500000001
20130320,0.010312300000000024,0.01798792099999999,-0.0057531490000000685,0.008270396999999985,0.03385822900000002,0.05906063599999989,0.07441216000000006
20130417,-0.002471273000000024,-0.007849040000000002,-0.03455980200000003,-0.049722066000000065,-0.05972836700000017,-0.06655753599999992,-0.06548188800000032
20130522,-0.009143642999999979,-0.021189815,-0.03485402200000004,-0.04128696899999973,-0.04465100399999988,-0.046015236999999765,-0.04164721899999968
20130619,-0.006425783000000018,-0.008201691000000011,-0.003828245000000008,-0.001026537000000216,-0.0028792880000001464,-0.007999598000000052,-0.023252724000000224
20130717,0.001494878999999949,-0.020160504999999995,-0.02935666700000006,-0.01225429499999997,0.012005567999999744,0.03554016000000004,0.05854542400000051
20130814,0.005126156000000048,0.01739410800000002,0.05307746899999999,0.06544957899999981,0.06326770800000014,0.05443841700000007,0.03911331999999934
20130918,0.022291433000000027,0.04933341400000002,0.10214275799999983,0.11109723300000018,0.09906565200000017,0.07971810200000062,0.04697176999999986
20131023,-0.008128738999999996,-0.012783832999999967,-0.026670862999999878,-0.03655728199999997,-0.043671423000000154,-0.047359467000000155,-0.04364726100000027
20131120,-0.0036022459999999756,-0.01979832399999998,0.0004611180000000381,0.010803399999999908,0.013687645000000082,0.013854750000000138,0.013398894000000716
20131218,0.008269044999999975,0.039013956000000016,0.06975080100000008,0.07737685899999969,0.0664641800000001,0.049266005000000224,0.024966229999999534
20140122,0.025372506000000017,0.05820133100000002,0.09296072800000021,0.08948517600000017,0.06802208599999959,0.04344005500000003,0.009828548000000659
20140219,-0.0016795379999999804,-0.021112706999999953,-0.03356847200000024,-0.03391933199999997,-0.028123261999999816,-0.02087572999999976,-0.010174829999999968
20140319,-0.0036189269999999385,0.00478904400000002,0.013264888000000141,0.014569969000000071,0.015545783999999507,0.017021828999999933,0.022455608999999654
20140423,-0.04312959399999999,-0.056838550999999904,-0.048084080999999834,-0.047069913000000074,-0.045999766,-0.044356618000000125,-0.03924371000000004
20140521,0.02071528100000003,0.02657103999999999,0.03883199699999995,0.03672720000000007,0.03214437099999978,0.02893121600000015,0.02860277499999997
20140618,-0.036207559999999916,-0.03350904500000007,-0.05147613100000026,-0.054766643999999864,-0.051924709000000124,-0.047195145999999966,-0.03262583399999963
20140723,-0.02108117899999995,-0.013063513999999832,-0.023815139000000096,-0.03016679499999997,-0.03463920699999967,-0.03762953399999969,-0.03706838000000001
20140820,0.02544632899999999,0.04793361600000012,0.0426249019999998,0.03157228699999992,0.02442432700000019,0.01924093600000054,0.01071761399999982
20140917,0.0014544980000000263,0.025427458000000014,0.045696628000000405,0.02726108299999952,0.003781021999999634,-0.018219212999999623,-0.04069811599999973
20141022,-0.0015419870000000224,-0.002843478000000066,0.019154979000000072,0.03167662399999971,0.038978346000000386,0.04313761900000035,0.03850718800000008
